age,workclass,education-num,occupation,race,sex,native-country,marital-status
40, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Never-married
19, Private,10, Other-service, White, Female, United-States, Never-married
42, Private,10, Prof-specialty, White, Female, United-States, Married-civ-spouse
41, Private,13, Adm-clerical, White, Female, United-States, Divorced
28, Private,6, Machine-op-inspct, Black, Male, United-States, Never-married
46, Private,14, Exec-managerial, White, Female, United-States, Divorced
49, Private,13, Prof-specialty, White, Female, United-States, Married-civ-spouse
24, Private,9, Handlers-cleaners, Black, Male, United-States, Never-married
32, Private,7, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
71, Private,9, Protective-serv, White, Male, United-States, Married-civ-spouse
26, Private,10, Tech-support, White, Male, United-States, Married-civ-spouse
29, Private,9, Protective-serv, White, Male, United-States, Married-spouse-absent
50, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
51, Private,11, Craft-repair, White, Male, United-States, Married-civ-spouse
49, Private,9, Other-service, Black, Female, United-States, Married-civ-spouse
31, Private,6, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
23, Private,7, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
59, Local-gov,9, Farming-fishing, White, Male, United-States, Widowed
43, Private,10, Sales, White, Male, United-States, Married-civ-spouse
38, Private,13, Sales, White, Male, United-States, Married-civ-spouse
37, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
29, Private,6, Other-service, White, Male, United-States, Never-married
39, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
31, Private,12, Adm-clerical, White, Male, United-States, Never-married
42, Local-gov,13, Prof-specialty, White, Female, United-States, Married-spouse-absent
35, Local-gov,14, Prof-specialty, White, Female, United-States, Married-civ-spouse
39, Private,14, Exec-managerial, Asian-Pac-Islander, Male, United-States, Married-civ-spouse
40, Private,12, Adm-clerical, White, Female, United-States, Divorced
66, Private,3, Handlers-cleaners, White, Female, Puerto-Rico, Married-spouse-absent
30, Federal-gov,5, Tech-support, White, Male, United-States, Married-civ-spouse
43, Private,12, Craft-repair, White, Male, United-States, Divorced
47, Private,5, Other-service, White, Female, United-States, Never-married
45, Private,14, Adm-clerical, Asian-Pac-Islander, Female, Philippines, Never-married
31, Private,10, Machine-op-inspct, Black, Male, Trinadad&Tobago, Married-civ-spouse
33, Private,9, Sales, White, Male, United-States, Married-civ-spouse
32, Private,13, Adm-clerical, White, Male, United-States, Never-married
28, Private,12, Handlers-cleaners, Black, Male, United-States, Married-civ-spouse
50, Federal-gov,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
63, Private,4, Sales, White, Female, United-States, Divorced
28, Private,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
38, Private,10, Adm-clerical, Black, Female, United-States, Widowed
52, Private,9, Other-service, White, Female, United-States, Divorced
38, Self-emp-inc,15, Prof-specialty, Asian-Pac-Islander, Male, United-States, Married-civ-spouse
41, Private,9, Exec-managerial, White, Male, United-States, Never-married
50, State-gov,14, Prof-specialty, White, Male, United-States, Never-married
59, Private,7, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
32, Private,9, Sales, White, Male, United-States, Married-civ-spouse
73, Local-gov,4, Protective-serv, White, Male, United-States, Married-civ-spouse
52, Self-emp-inc,9, Exec-managerial, White, Male, United-States, Divorced
57, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
35, Private,11, Exec-managerial, White, Male, United-States, Married-civ-spouse
51, Private,13, Transport-moving, White, Male, United-States, Married-civ-spouse
22, Private,7, Sales, Black, Female, United-States, Widowed
49, Private,9, Sales, White, Male, United-States, Married-civ-spouse
22, Private,9, Handlers-cleaners, Black, Male, United-States, Never-married
46, Local-gov,9, Craft-repair, White, Male, United-States, Married-civ-spouse
48, Private,9, Craft-repair, White, Female, United-States, Divorced
43, State-gov,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
25, Private,4, Handlers-cleaners, White, Male, Mexico, Married-civ-spouse
31, Private,4, Craft-repair, White, Male, United-States, Never-married
19, Private,10, Sales, White, Male, United-States, Never-married
51, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
51, Private,13, Exec-managerial, White, Male, United-States, Divorced
22, Self-emp-not-inc,9, Prof-specialty, White, Female, Dominican-Republic, Never-married
37, Local-gov,9, Adm-clerical, Black, Female, United-States, Divorced
19, Private,10, Sales, White, Female, United-States, Never-married
45, Private,9, Transport-moving, White, Female, United-States, Divorced
21, State-gov,10, Other-service, White, Male, United-States, Never-married
52, Private,9, Sales, White, Female, United-States, Widowed
46, Local-gov,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
42, State-gov,14, Prof-specialty, White, Female, United-States, Divorced
56, Private,9, Craft-repair, White, Male, United-States, Never-married
23, Private,9, Adm-clerical, White, Female, United-States, Never-married
58, Private,14, Sales, White, Male, United-States, Married-civ-spouse
70, Private,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
30, Private,10, Adm-clerical, White, Male, United-States, Divorced
45, Private,13, Adm-clerical, Asian-Pac-Islander, Male, Philippines, Married-civ-spouse
23, Private,10, Craft-repair, White, Male, United-States, Never-married
34, Local-gov,10, Transport-moving, White, Male, United-States, Married-civ-spouse
38, Private,13, Craft-repair, White, Female, United-States, Married-civ-spouse
24, Private,11, Craft-repair, White, Male, United-States, Married-civ-spouse
53, Private,4, Transport-moving, Amer-Indian-Eskimo, Male, United-States, Never-married
45, Federal-gov,9, Transport-moving, Black, Male, United-States, Never-married
21, Private,10, Other-service, White, Female, Puerto-Rico, Never-married
34, Private,13, Prof-specialty, White, Female, United-States, Never-married
32, Self-emp-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
21, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
23, Private,5, Handlers-cleaners, Black, Male, United-States, Never-married
28, Private,13, Craft-repair, White, Male, United-States, Divorced
29, Self-emp-not-inc,9, Transport-moving, Black, Male, United-States, Never-married
25, Local-gov,13, Prof-specialty, White, Female, United-States, Never-married
44, State-gov,14, Prof-specialty, White, Female, United-States, Never-married
18, Private,9, Other-service, White, Female, United-States, Never-married
26, Private,9, Other-service, White, Male, United-States, Never-married
47, Local-gov,12, Adm-clerical, White, Female, United-States, Married-civ-spouse
23, Private,9, Sales, White, Male, United-States, Divorced
46, Private,10, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
61, Local-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
25, Private,9, Craft-repair, White, Male, United-States, Never-married
38, Local-gov,9, Protective-serv, Asian-Pac-Islander, Male, United-States, Married-civ-spouse
23, Private,10, Other-service, White, Male, United-States, Never-married
36, Federal-gov,9, Adm-clerical, White, Female, United-States, Divorced
46, Private,5, Other-service, White, Male, United-States, Divorced
32, Self-emp-not-inc,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
40, Private,6, Transport-moving, White, Male, United-States, Married-civ-spouse
31, Private,9, Adm-clerical, Black, Male, United-States, Never-married
31, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
32, State-gov,13, Adm-clerical, White, Male, United-States, Never-married
21, Private,10, Other-service, White, Male, United-States, Never-married
63, Private,10, Sales, Black, Male, United-States, Married-civ-spouse
44, Private,10, Exec-managerial, White, Male, United-States, Separated
42, Self-emp-not-inc,13, Sales, White, Male, United-States, Married-civ-spouse
30, Private,10, Adm-clerical, White, Female, United-States, Divorced
24, Private,9, Other-service, White, Male, El-Salvador, Never-married
42, Private,13, Tech-support, White, Male, United-States, Married-civ-spouse
44, Self-emp-not-inc,9, Prof-specialty, White, Female, Italy, Married-civ-spouse
27, Federal-gov,13, Exec-managerial, Black, Male, United-States, Never-married
27, Local-gov,10, Exec-managerial, White, Male, United-States, Never-married
22, Private,9, Other-service, White, Female, United-States, Never-married
68, Private,9, Sales, White, Female, United-States, Never-married
55, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
22, Self-emp-not-inc,9, Other-service, White, Male, Greece, Never-married
25, Private,10, Exec-managerial, White, Female, United-States, Married-civ-spouse
68, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
62, Private,10, Exec-managerial, White, Female, United-States, Widowed
26, Private,9, Other-service, White, Male, United-States, Divorced
34, Private,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
68, Private,10, Sales, White, Male, United-States, Widowed
42, Local-gov,13, Exec-managerial, White, Male, United-States, Separated
45, Private,13, Sales, White, Male, United-States, Married-civ-spouse
26, Private,7, Transport-moving, White, Male, United-States, Never-married
25, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
23, Private,13, Prof-specialty, White, Male, United-States, Never-married
65, Without-pay,4, Farming-fishing, White, Female, United-States, Widowed
31, Private,9, Transport-moving, White, Male, United-States, Never-married
26, Private,9, Adm-clerical, White, Female, United-States, Never-married
39, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
44, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
45, Local-gov,14, Prof-specialty, White, Female, United-States, Divorced
26, Self-emp-not-inc,14, Prof-specialty, White, Female, United-States, Never-married
26, Private,6, Transport-moving, White, Male, United-States, Married-civ-spouse
36, Private,5, Transport-moving, White, Male, United-States, Married-civ-spouse
38, Private,7, Craft-repair, White, Male, United-States, Married-civ-spouse
39, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
52, Self-emp-inc,15, Exec-managerial, White, Male, United-States, Married-civ-spouse
39, Private,2, Craft-repair, White, Male, Mexico, Married-civ-spouse
41, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Divorced
42, Local-gov,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
47, Private,13, Sales, White, Male, United-States, Married-civ-spouse
28, Local-gov,11, Protective-serv, Black, Male, United-States, Married-civ-spouse
25, Local-gov,13, Prof-specialty, White, Male, United-States, Never-married
35, Private,13, Adm-clerical, White, Female, United-States, Never-married
32, Private,9, Adm-clerical, White, Female, United-States, Separated
38, Private,14, Craft-repair, Black, Male, United-States, Married-civ-spouse
44, Private,10, Tech-support, White, Male, United-States, Married-civ-spouse
27, Private,13, Sales, White, Female, United-States, Never-married
30, Private,13, Exec-managerial, White, Male, United-States, Never-married
30, Private,13, Sales, White, Male, United-States, Never-married
45, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
20, Private,9, Craft-repair, White, Male, United-States, Never-married
57, Private,14, Prof-specialty, White, Male, United-States, Never-married
43, Private,10, Adm-clerical, White, Male, United-States, Divorced
28, Private,4, Machine-op-inspct, Asian-Pac-Islander, Female, China, Married-civ-spouse
25, Private,9, Tech-support, White, Female, United-States, Married-civ-spouse
